lookup_name,lookup_name_norm,drug_category,lookup_type,match_pattern,source,nomor_registrasi,zat_aktif
TABOS EXTRA,TABOS EXTRA,xantin,product,CAFFEINE,curated_rule,DTL2006512204A1,PARACETAMOL. CAFFEINE. IBUPROFEN
TABOS SP,TABOS SP,nsaid,product,IBUPROFEN,curated_rule,DTL2006512110A1,PARACETAMOL. IBUPROFEN
TACROLIMUS,TACROLIMUS,imunosupresan,active_alias,TACROLIMUS,curated_rule,,TACROLIMUS
TACSOGRAF,TACSOGRAF,imunosupresan,product,TACROLIMUS,curated_rule,DKI2355900301A1 | DKI2355900301B1 | DKI2355900301C1,TACROLIMUS
TAFAREN,TAFAREN,nsaid,product,DICLOFENAC,curated_rule,DTL1906511528A1,DICLOFENAC DIETHYLAMINE
TARIVID,TARIVID,antibiotik_fluorokuinolon,product,OFLOXACIN,curated_rule,DKI0167600346A1 | DKI2167601446A1 | DKI9855600148A1,OFLOXACIN
TAVORA 10,TAVORA 10,statin,product,ATORVASTATIN,curated_rule,DKL1428406017A1 | DKL2504431717A1,ATORVASTATIN CALCIUM
TAVORA 20,TAVORA 20,statin,product,ATORVASTATIN,curated_rule,DKL1428406017B1 | DKL2504431717B1,ATORVASTATIN CALCIUM
TAZOVELL,TAZOVELL,antidiabetes,product,PIOGLITAZONE,curated_rule,DKL1933544610A1 | DKL2133552510A1,PIOGLITAZONE HYDROCHLORIDE
TEAMIC 500,TEAMIC 500,nsaid,product,MEFENAMIC,curated_rule,DKL9300911004A1,MEFENAMIC ACID
TEGRETOL CR,TEGRETOL CR,antikonvulsan,product,CARBAMAZEPINE,curated_rule,DKI0801700114A1,CARBAMAZEPINE
TELMISARTAN,TELMISARTAN,ace_arb,active_alias,TELMISARTAN,curated_rule,,TELMISARTAN
TELMISARTAN,TELMISARTAN,ace_arb,product,TELMISARTAN,curated_rule,GKL1705056910A1 | GKL1705056910B1 | GKL2033548910A1 | GKL2133548910B1 | GKL2204530910A1 | GKL2222263404A1 | GKL2222263404B1 | GKL2313325704A1 | GKL2313325704B1 | GKL2404530910B1 | GKL2443504110A1 | GKL2443504110B1,TELMISARTAN | TELMISARTAN POWDER 23.9 | Telmisartan 40 mg | Telmisartan 80 mg
TELMITAR,TELMITAR,ace_arb,product,TELMISARTAN,curated_rule,DKL2443504210A1 | DKL2443504210B1,Telmisartan 40 mg | Telmisartan 80 mg
TELMIVASK 40,TELMIVASK 40,ace_arb,product,TELMISARTAN,curated_rule,DKL2511648710A1,TELMISARTAN
TELMIVASK 80,TELMIVASK 80,ace_arb,product,TELMISARTAN,curated_rule,DKL2511648710B1,TELMISARTAN
TELMIZ,TELMIZ,ace_arb,product,TELMISARTAN,curated_rule,DKL2204530810A1,TELMISARTAN
TELMIZ 40,TELMIZ 40,ace_arb,product,TELMISARTAN,curated_rule,DKL2404530810B1,TELMISARTAN
TELSAT,TELSAT,ace_arb,product,TELMISARTAN,curated_rule,DKL1734606910A1 | DKL1734606910B1,TELMISARTAN
TELSAT AM,TELSAT AM,ace_arb,product,TELMISARTAN,curated_rule,DKL2234616310A1 | DKL2234616310B1 | DKL2234616310C1,TELMISARTAN. AMLODIPINE BESILATE
TELSAT AM,TELSAT AM,ccb,product,AMLODIPINE,curated_rule,DKL2234616310A1 | DKL2234616310B1 | DKL2234616310C1,TELMISARTAN. AMLODIPINE BESILATE
TEMPRAFEN,TEMPRAFEN,nsaid,product,IBUPROFEN,curated_rule,DTL2524404633A1,IBUPROFEN
TENACE 10,TENACE 10,ace_arb,product,ENALAPRIL,curated_rule,DKL9004112610B1,ENALAPRIL MALEATE
TENACE 5,TENACE 5,ace_arb,product,ENALAPRIL,curated_rule,DKL9004112610C1,ENALAPRIL MALEATE
TENSIBLAT - 10,TENSIBLAT 10,ccb,product,AMLODIPINE,curated_rule,DKL1307919404B1,AMLODIPINE BESILATE
TENSIBLAT - 5,TENSIBLAT 5,ccb,product,AMLODIPINE,curated_rule,DKL1307919404A1,AMLODIPINE BESILATE
"TENSICAP 12,5",TENSICAP 12 5,ace_arb,product,CAPTOPRIL,curated_rule,DKL9522208310C1,CAPTOPRIL
TENSICAP 25,TENSICAP 25,ace_arb,product,CAPTOPRIL,curated_rule,DKL9122208310B1,CAPTOPRIL
TENSIFOR 16,TENSIFOR 16,ace_arb,product,CANDESARTAN,curated_rule,DKL2523417210A1,CANDESARTAN CILEXETIL
TENSIFOR 8,TENSIFOR 8,ace_arb,product,CANDESARTAN,curated_rule,DKL2523417210B1,CANDESARTAN CILEXETIL
TENSINEL,TENSINEL,ace_arb,product,RAMIPRIL,curated_rule,DKL2213029210A1,RAMIPRIL
TENSINOP 10,TENSINOP 10,ace_arb,product,LISINOPRIL,curated_rule,DKL9222212210B1,LISINOPRIL DIHYDRATE
TENSINOP 5,TENSINOP 5,ace_arb,product,LISINOPRIL,curated_rule,DKL9222212210A1,LISINOPRIL DIHYDRATE
TENSIRA 150,TENSIRA 150,ace_arb,product,IRBESARTAN,curated_rule,DKL1019616017A1,IRBESARTAN
TENSIRA 300,TENSIRA 300,ace_arb,product,IRBESARTAN,curated_rule,DKL1019616017B1,IRBESARTAN
TENSIVASK,TENSIVASK,ccb,product,AMLODIPINE,curated_rule,DKL9405014110A1,AMLODIPINE BESILATE
TENSOR 160,TENSOR 160,ace_arb,product,VALSARTAN,curated_rule,DKL2217630609A1,VALSARTAN
TENSOR 80,TENSOR 80,ace_arb,product,VALSARTAN,curated_rule,DKL2317631517A1,VALSARTAN
TEOFILIN,TEOFILIN,xantin,active_alias,TEOFILIN,curated_rule,,TEOFILIN
TEOSAL,TEOSAL,xantin,product,THEOPHYLLINE,curated_rule,DKL8805004810A1,SALBUTAMOL SULFATE. THEOPHYLLINE | THEOPHYLLINE
TEQUINOL,TEQUINOL,antibiotik_fluorokuinolon,product,CIPROFLOXACIN,curated_rule,DKL9318811309A1,CIPROFLOXACIN HYDROCHLORIDE MONOHYDRATE
TERANOL,TERANOL,nsaid,product,KETOROLAC,curated_rule,DKL0708014343A1,KETOROLAC TROMETAMOL
TERANOL - 10,TERANOL 10,nsaid,product,KETOROLAC,curated_rule,DKL1008015617A1,KETOROLAC TROMETAMOL
TERIKORTIN,TERIKORTIN,antibiotik_tetrasiklin,product,TETRACYCLINE,curated_rule,DKL8509202230A1,HYDROCORTISONE ACETATE. TETRACYCLINE HYDROCHLORIDE
TETRACYCLINE,TETRACYCLINE,antibiotik_tetrasiklin,active_alias,TETRACYCLINE,curated_rule,,TETRACYCLINE
TETRACYCLINE HCI,TETRACYCLINE HCI,antibiotik_tetrasiklin,product,TETRACYCLINE,curated_rule,GKL0334002301A2,TETRACYCLINE HYDROCHLORIDE
TETRACYCLINE HCL,TETRACYCLINE HCL,antibiotik_tetrasiklin,product,TETRACYCLINE,curated_rule,GKL0101704301B1 | GKL0334002301A1 | GKL0734007501A1 | GKL1817101501B1 | GKL9517101501A1 | GKL9517101501A2 | GKL9517101501A3,TETRACYCLINE HYDROCHLORIDE
TETRACYCLINE HYDROCHLORIDE,TETRACYCLINE HYDROCHLORIDE,antibiotik_tetrasiklin,product,TETRACYCLINE,curated_rule,GKL0101704301A1 | GKL1536705001A1 | GKL2205519301A1,TETRACYCLINE HYDROCHLORIDE
TETRAHOLI,TETRAHOLI,antibiotik_tetrasiklin,product,TETRACYCLINE,curated_rule,DKL1817112401B1,TETRACYCLINE HYDROCHLORIDE
TETRASIKLIN,TETRASIKLIN,antibiotik_tetrasiklin,active_alias,TETRASIKLIN,curated_rule,,TETRASIKLIN
THEOBRON,THEOBRON,xantin,product,THEOPHYLLINE,curated_rule,DTL9217607837A1 | DTL9317608101A1,THEOPHYLLINE
THEOPHYLLINE,THEOPHYLLINE,xantin,active_alias,THEOPHYLLINE,curated_rule,,THEOPHYLLINE
THEOPHYLLINE,THEOPHYLLINE,xantin,product,THEOPHYLLINE,curated_rule,GKL2605069906A1,THEOPHYLLINE
THERAVASK 10,THERAVASK 10,ccb,product,AMLODIPINE,curated_rule,DKL0704519610B1,AMLODIPINE BESILATE
THERAVASK 5,THERAVASK 5,ccb,product,AMLODIPINE,curated_rule,DKL0704519610A1,AMLODIPINE BESILATE
THIAMAZOLE,THIAMAZOLE,tiroid,active_alias,THIAMAZOLE,curated_rule,,THIAMAZOLE
THIAMAZOLE,THIAMAZOLE,tiroid,product,THIAMAZOLE,curated_rule,GKL1933546417A1 | GKL2033546417B1,THIAMAZOLE
THROMBO ASPILETS,THROMBO ASPILETS,nsaid,product,ACETYLSALICYLIC,curated_rule,DKL1904529215A1 | DKL2304529215A1,ACETYLSALICYLIC ACID
THROMBOGEL,THROMBOGEL,antikoagulan,product,HEPARIN,curated_rule,DTL0526110928A1,HEPARIN SODIUM
THROMBOPHOB,THROMBOPHOB,antikoagulan,product,HEPARIN,curated_rule,DTL7226108930A1 | DTL8526103028A1,HEPARIN SODIUM | HEPARIN SODIUM. BENZYL NICOTINATE
THROMBOVOREN,THROMBOVOREN,antikoagulan,product,HEPARIN,curated_rule,DTL2526112428A1,HEPARIN SODIUM
THROMBOVOREN,THROMBOVOREN,nsaid,product,DICLOFENAC,curated_rule,DTL2526112428A1,DICLOFENAC DIETHYLAMINE
THROMECON,THROMECON,antikoagulan,product,HEPARIN,curated_rule,DTL1415717028A1,HEPARIN SODIUM
THYROZOL,THYROZOL,tiroid,product,THIAMAZOLE,curated_rule,DKI0063401417A2 | DKI0063401417B2,THIAMAZOLE
TIAFEN,TIAFEN,nsaid,product,IBUPROFEN,curated_rule,DTL0701802733A1,IBUPROFEN
TIAFEN-400,TIAFEN 400,nsaid,product,IBUPROFEN,curated_rule,DKL1101803217A1,IBUPROFEN
TIANVAS 10,TIANVAS 10,statin,product,SIMVASTATIN,curated_rule,DKL1316911517A1,SIMVASTATIN
TIAVELL,TIAVELL,tiroid,product,LEVOTHYROXINE,curated_rule,DKL1733537010A1,LEVOTHYROXINE SODIUM
TIDYP,TIDYP,antidiabetes,product,LINAGLIPTIN,curated_rule,DKI2154801017A1,LINAGLIPTIN
TIFALSIC,TIFALSIC,nsaid,product,IBUPROFEN,curated_rule,DTL8501800309A1,PARACETAMOL. IBUPROFEN
TIFESTAN FORTE,TIFESTAN FORTE,nsaid,product,MEFENAMIC,curated_rule,DKL0301801909A1,MEFENAMIC ACID
TINEURON,TINEURON,antikonvulsan,product,GABAPENTIN,curated_rule,DKL0913315201A1,GABAPENTIN
TINOV 40,TINOV 40,ace_arb,product,TELMISARTAN,curated_rule,DKL2133549010B1,TELMISARTAN
TINOV 80,TINOV 80,ace_arb,product,TELMISARTAN,curated_rule,DKL2033549010A1,TELMISARTAN
TINTAROS,TINTAROS,statin,product,ROSUVASTATIN,curated_rule,DKL1905518717A1 | DKL1905518717B1,ROSUVASTATIN CALCIUM
TJIE THUN HUN OBAT SAKIT KEPALA CAP 19,TJIE THUN HUN OBAT SAKIT KEPALA CAP 19,nsaid,product,ACETYLSALICYLIC,curated_rule,DBL7210602423A1,ACETYLSALICYLIC ACID | ACETYLSALICYLIC ACID. PARACETAMOL. CAFFEINE
TJIE THUN HUN OBAT SAKIT KEPALA CAP 19,TJIE THUN HUN OBAT SAKIT KEPALA CAP 19,xantin,product,CAFFEINE,curated_rule,DBL7210602423A1,ACETYLSALICYLIC ACID. PARACETAMOL. CAFFEINE | CAFFEINE
TOFEDEX,TOFEDEX,nsaid,product,DEXKETOPROFEN,curated_rule,DKL1213317643A1,DEXKETOPROFEN TROMETAMOL
TOPAMAX,TOPAMAX,antikonvulsan,product,TOPIRAMATE,curated_rule,DKI1060000710A1 | DKI1060000710B1 | DKI1060000710C1 | DKI1210900501A1 | DKI1210900501B1 | DKI2210902201A1 | DKI2210902201B1 | DKI2260002010A1 | DKI2260002010B1 | DKI2260002010C1,TOPIRAMATE
TOPGESIC,TOPGESIC,nsaid,product,MEFENAMIC,curated_rule,DKL2444409217A1,MEFENAMIC ACID
TOPIRAMATE,TOPIRAMATE,antikonvulsan,active_alias,TOPIRAMATE,curated_rule,,TOPIRAMATE
TORAMINE,TORAMINE,nsaid,product,KETOROLAC,curated_rule,DKL1618828317A1,KETOROLAC TROMETAMOL
TORASIC,TORASIC,nsaid,product,KETOROLAC,curated_rule,DKL0604425417A1,KETOROLAC TROMETAMOL
TORASIC 30,TORASIC 30,nsaid,product,KETOROLAC,curated_rule,DKL0304421743B1,KETOROLAC TROMETAMOL
TORDEX,TORDEX,nsaid,product,DEXKETOPROFEN,curated_rule,DKL1817627617A1 | DKL1917628143A1,DEXKETOPROFEN TROMETAMOL
TORIPAIN 60,TORIPAIN 60,nsaid,product,ETORICOXIB,curated_rule,DKL2513715917A1,ETORICOXIB
TORIPAIN 90,TORIPAIN 90,nsaid,product,ETORICOXIB,curated_rule,DKL2513715917B1,ETORICOXIB
TOXFEN,TOXFEN,nsaid,product,DEXKETOPROFEN,curated_rule,DKL2413715543A1,DEXKETOPROFEN TROMETAMOL
TRAJENTA,TRAJENTA,antidiabetes,product,LINAGLIPTIN,curated_rule,DKI1152502817A1 | DKI2265800117A1 | DKI2465800217A1,LINAGLIPTIN
TRAJENTA DUO,TRAJENTA DUO,antidiabetes,product,LINAGLIPTIN | METFORMIN,curated_rule,DKI1352503017A1 | DKI1352503017B1 | DKI1352503017C1 | DKI2160500117A1 | DKI2160500117B1 | DKI2160500117C1 | DKI2460500217A1 | DKI2460500217B1 | DKI2460500217C1,LINAGLIPTIN | LINAGLIPTIN. METFORMIN HYDROCHLORIDE | METFORMIN HYDROCHLORIDE | METFORMIN HYDROCHLORIDE. LINAGLIPTIN
TRALIN,TRALIN,antidiabetes,product,LINAGLIPTIN,curated_rule,DKL2505069117A1,LINAGLIPTIN
TRESIBA,TRESIBA,antidiabetes,product,INSULIN,curated_rule,DKI2132300643A2,INSULIN DEGLUDEC
TRIATEC,TRIATEC,ace_arb,product,RAMIPRIL,curated_rule,DKL0121204010B1 | DKL0121204010C1 | DKL0521204010D1,RAMIPRIL
TRICOX 120,TRICOX 120,nsaid,product,ETORICOXIB,curated_rule,DKL2243010509A1,ETORICOXIB
TRICOX 60,TRICOX 60,nsaid,product,ETORICOXIB,curated_rule,DKL2243010417A1,ETORICOXIB
TRICOX 90,TRICOX 90,nsaid,product,ETORICOXIB,curated_rule,DKL2243010417B1,ETORICOXIB
TRIFACYCLIN,TRIFACYCLIN,antibiotik_tetrasiklin,product,TETRACYCLINE,curated_rule,DKL7225802730A1,TETRACYCLINE HYDROCHLORIDE
TRIPLIXAM,TRIPLIXAM,ccb,product,AMLODIPINE,curated_rule,DKI2131600817A1 | DKI2131600817B1 | DKI2131600817D1,AMLODIPINE BESILATE | PERINDOPRIL ARGININE. INDAPAMIDE. AMLODIPINE BESILATE
TRIVASK 10,TRIVASK 10,ccb,product,AMLODIPINE,curated_rule,DKL1825804810A1,AMLODIPINE BESILATE
TROFLAM 50,TROFLAM 50,nsaid,product,DICLOFENAC,curated_rule,DKL1726012017A1,DICLOFENAC POTASSIUM
TROPISTAN 500,TROPISTAN 500,nsaid,product,MEFENAMIC,curated_rule,DKL9626004509A1,MEFENAMIC ACID
TRUVAZ,TRUVAZ,statin,product,ATORVASTATIN,curated_rule,DKL1411643317A1 | DKL1411643317B1 | DKL1411643317C1,ATORVASTATIN CALCIUM
TUDIAB,TUDIAB,antidiabetes,product,METFORMIN,curated_rule,DKL9615609710A1,METFORMIN HYDROCHLORIDE
TWYNSTA,TWYNSTA,ace_arb,product,TELMISARTAN,curated_rule,DKI2124200210A1 | DKI2124200210B1 | DKI2124200210C1 | DKI2124200210D1 | DKI2424200910A1 | DKI2424200910B1 | DKI2424200910C1 | DKI2424200910D1,TELMISARTAN | TELMISARTAN. AMLODIPINE BESILATE
TWYNSTA,TWYNSTA,ccb,product,AMLODIPINE,curated_rule,DKI2124200210A1 | DKI2124200210B1 | DKI2124200210C1 | DKI2124200210D1 | DKI2424200910A1 | DKI2424200910B1 | DKI2424200910C1 | DKI2424200910D1,AMLODIPINE BESILATE | TELMISARTAN. AMLODIPINE BESILATE
TYREMA,TYREMA,nsaid,product,IBUPROFEN,curated_rule,DTL9731107304A1,IBUPROFEN
ULCORI,ULCORI,antibiotik_fluorokuinolon,product,CIPROFLOXACIN,curated_rule,DKL0203808646A1,CIPROFLOXACIN HYDROCHLORIDE MONOHYDRATE
UPERIO,UPERIO,ace_arb,product,VALSARTAN,curated_rule,DKI1701700417A1 | DKI1701700417B1 | DKI1701700417C1,"SACUBITRIL VALSARTAN SODIUM HYDRATE 113.103 MG ~ SACUBITRIL 48,6 MG DAN VALSARTAN 51,4 MG | SACUBITRIL VALSARTAN SODIUM HYDRATE 226.206 MG ~ SACUBITRIL 97,2 MG DAN VALSARTAN 102,8 MG | SACUBITRIL VALSARTAN SODIUM HYDRATE 56.551 MG ~ SACUBITRIL 24,3 MG DAN VALSARTAN 25,7 MG"
VALDO,VALDO,ace_arb,product,VALSARTAN,curated_rule,DKL2232723217A1,VALSARTAN
VALDO,VALDO,ccb,product,AMLODIPINE,curated_rule,DKL2232723217A1,AMLODIPINE BESILATE
VALEMIA 10,VALEMIA 10,statin,product,SIMVASTATIN,curated_rule,DKL9622218217B1,SIMVASTATIN
VALEMIA 5,VALEMIA 5,statin,product,SIMVASTATIN,curated_rule,DKL9622218217A1,SIMVASTATIN
VALEPSI,VALEPSI,antikonvulsan,product,VALPROATE,curated_rule,DKL1820940737A1,SODIUM VALPROATE
VALEPTIK,VALEPTIK,antikonvulsan,product,VALPROATE,curated_rule,DKL1218826537A1,SODIUM VALPROATE
VALKENE,VALKENE,antikonvulsan,product,VALPROATE,curated_rule,DKL1919620937A1,SODIUM VALPROATE
VALMAROX,VALMAROX,ace_arb,product,VALSARTAN,curated_rule,DKL2543504917A1 | DKL2543504917B1,VALSARTAN
VALMAROX PLUS,VALMAROX PLUS,ace_arb,product,VALSARTAN,curated_rule,DKL2543505009B1 | DKL2543505017A1,VALSARTAN
VALMAROX PLUS,VALMAROX PLUS,ccb,product,AMLODIPINE,curated_rule,DKL2543505009B1 | DKL2543505017A1,AMLODIPINE BESILATE
VALOPSI,VALOPSI,antikonvulsan,product,VALPROATE,curated_rule,DKL2512434437A1,SODIUM VALPROATE
VALPROATE,VALPROATE,antikonvulsan,active_alias,VALPROATE,curated_rule,,VALPROATE
VALPROIC,VALPROIC,antikonvulsan,active_alias,VALPROIC,curated_rule,,VALPROIC
VALPROIC ACID,VALPROIC ACID,antikonvulsan,product,VALPROATE | VALPROIC,curated_rule,GKL1405048737A1 | GKL1415716637A1 | GKL1733315237A1 | GKL1820940637A1 | GKL2221029437A1,SODIUM VALPROATE | VALPROIC ACID
VALRIN,VALRIN,ace_arb,product,VALSARTAN,curated_rule,DKL2132722417A1 | DKL2132722509A1,VALSARTAN
VALSARTAN,VALSARTAN,ace_arb,active_alias,VALSARTAN,curated_rule,,VALSARTAN
VALSARTAN,VALSARTAN,ace_arb,product,VALSARTAN,curated_rule,GKL1515717617A1 | GKL1515717617B1 | GKL1808518917A1 | GKL1808518917B1 | GKL2021027317A1 | GKL2021027409A1 | GKL2043007817A1 | GKL2043007817B1 | GKL2044401817A1 | GKL2044401817B1 | GKL2132722217A1 | GKL2132722309A1 | GKL2217630709A1 | GKL2317631617A1 | GKL2540504909A1 | GKL2540505017A1 | GKL2543504817B1,VALSARTAN
VALTENSI,VALTENSI,ace_arb,product,VALSARTAN,curated_rule,DKL2144403017A1 | DKL2144403017B1,VALSARTAN
VAMLOPIN,VAMLOPIN,ace_arb,product,VALSARTAN,curated_rule,DKL2533559017A1,VALSARTAN
VAMLOPIN,VAMLOPIN,ccb,product,AMLODIPINE,curated_rule,DKL2533559017A1,AMLODIPINE BESILATE
"VAPRIL 12,5",VAPRIL 12 5,ace_arb,product,CAPTOPRIL,curated_rule,DKL9719919510A1,CAPTOPRIL
VAPRIL 25,VAPRIL 25,ace_arb,product,CAPTOPRIL,curated_rule,DKL9719919510B1,CAPTOPRIL
VARDIPIN 10/160,VARDIPIN 10 160,ace_arb,product,VALSARTAN,curated_rule,DKI1953000309B1,VALSARTAN | VALSARTAN. AMLODIPINE BESILATE
VARDIPIN 10/160,VARDIPIN 10 160,ccb,product,AMLODIPINE,curated_rule,DKI1953000309B1,AMLODIPINE BESILATE | VALSARTAN. AMLODIPINE BESILATE
VARDIPIN 5/160,VARDIPIN 5 160,ace_arb,product,VALSARTAN,curated_rule,DKI1953000309A1,VALSARTAN. AMLODIPINE BESILATE
VARDIPIN 5/160,VARDIPIN 5 160,ccb,product,AMLODIPINE,curated_rule,DKI1953000309A1,VALSARTAN. AMLODIPINE BESILATE
VARDIPIN 5/80,VARDIPIN 5 80,ace_arb,product,VALSARTAN,curated_rule,DKI1953000217A1,VALSARTAN. AMLODIPINE BESILATE
VARDIPIN 5/80,VARDIPIN 5 80,ccb,product,AMLODIPINE,curated_rule,DKI1953000217A1,VALSARTAN. AMLODIPINE BESILATE
VASOLA,VASOLA,antikoagulan,product,FONDAPARINUX,curated_rule,DKL2031546943A1 | DKL2031546943A2,FONDAPARINUX SODIUM
VASOPRESS,VASOPRESS,ace_arb,product,VALSARTAN,curated_rule,DKL2543505009B1 | DKL2543505017A1,VALSARTAN
VASOPRESS,VASOPRESS,ccb,product,AMLODIPINE,curated_rule,DKL2543505009B1 | DKL2543505017A1,AMLODIPINE BESILATE
VASTAN 160,VASTAN 160,ace_arb,product,VALSARTAN,curated_rule,DKL1808025317B1,VALSARTAN
VASTAN 80,VASTAN 80,ace_arb,product,VALSARTAN,curated_rule,DKL1808025317A1,VALSARTAN
VASTOFAR 40,VASTOFAR 40,statin,product,ATORVASTATIN,curated_rule,DKL2509228609A1,ATORVASTATIN CALCIUM TRIHYDRATE
VASTROL,VASTROL,statin,product,ROSUVASTATIN,curated_rule,DKL1621646117A1 | DKL1621646117B1,ROSUVASTATIN CALCIUM
VATRON 10/160,VATRON 10 160,ace_arb,product,VALSARTAN,curated_rule,DKL2535314509B1,VALSARTAN
VATRON 10/160,VATRON 10 160,ccb,product,AMLODIPINE,curated_rule,DKL2535314509B1,AMLODIPINE BESILATE
VATRON 5/80,VATRON 5 80,ace_arb,product,VALSARTAN,curated_rule,DKL2535314517A1,VALSARTAN
VATRON 5/80,VATRON 5 80,ccb,product,AMLODIPINE,curated_rule,DKL2535314517A1,AMLODIPINE BESILATE
VELACOM 1 ODT,VELACOM 1 ODT,antidiabetes,product,GLIMEPIRIDE,curated_rule,DKL2233554281A1,GLIMEPIRIDE
VELACOM 2,VELACOM 2,antidiabetes,product,GLIMEPIRIDE,curated_rule,DKL1233527310A1,GLIMEPIRIDE
VELACOM 3,VELACOM 3,antidiabetes,product,GLIMEPIRIDE,curated_rule,DKL1233527310B1,GLIMEPIRIDE
VELACOM PLUS 1/250,VELACOM PLUS 1 250,antidiabetes,product,GLIMEPIRIDE | METFORMIN,curated_rule,DKL1433531509A1,GLIMEPIRIDE | METFORMIN HYDROCHLORIDE
VELACOM PLUS 2/500,VELACOM PLUS 2 500,antidiabetes,product,GLIMEPIRIDE | METFORMIN,curated_rule,DKL1433531509B1,GLIMEPIRIDE | METFORMIN HYDROCHLORIDE
VELCOX,VELCOX,nsaid,product,MELOXICAM,curated_rule,DKL0433511710A1 | DKL0433511710B1,MELOXICAM
VELLEPSY,VELLEPSY,antikonvulsan,product,VALPROIC,curated_rule,DKL1333529237A1,VALPROIC ACID
VELTHROM 10,VELTHROM 10,tiroid,product,THIAMAZOLE,curated_rule,DKL1933546317A1,THIAMAZOLE
VELTHROM 5,VELTHROM 5,tiroid,product,THIAMAZOLE,curated_rule,DKL2033546317B1,THIAMAZOLE
VENAX,VENAX,antikoagulan,product,FONDAPARINUX,curated_rule,DKL2033547943A1,FONDAPARINUX SODIUM
VERAPAMIL,VERAPAMIL,ccb,active_alias,VERAPAMIL,curated_rule,,VERAPAMIL
VERONIL,VERONIL,antikonvulsan,product,VALPROIC,curated_rule,DKL2121648537A1,VALPROIC ACID
VERSIBET 2,VERSIBET 2,antidiabetes,product,GLIMEPIRIDE,curated_rule,DKL0507917004B1,GLIMEPIRIDE
VERSIBET 3,VERSIBET 3,antidiabetes,product,GLIMEPIRIDE,curated_rule,DKL0507917004C1,GLIMEPIRIDE
VIFLOX,VIFLOX,antibiotik_fluorokuinolon,product,CIPROFLOXACIN,curated_rule,DKL0226007409A1,CIPROFLOXACIN HYDROCHLORIDE MONOHYDRATE
VIGAMOX,VIGAMOX,antibiotik_fluorokuinolon,product,MOXIFLOXACIN,curated_rule,DKI1050300746A1,MOXIFLOXACIN HYDROCHLORIDE
VIOQUIN,VIOQUIN,antibiotik_fluorokuinolon,product,CIPROFLOXACIN,curated_rule,DKL0435300709A1,CIPROFLOXACIN HYDROCHLORIDE MONOHYDRATE
VOLEQUIN,VOLEQUIN,antibiotik_fluorokuinolon,product,LEVOFLOXACIN,curated_rule,DKL0105029917B1,LEVOFLOXACIN HEMIHYDRATE
VOLINOL 500,VOLINOL 500,antibiotik_fluorokuinolon,product,CIPROFLOXACIN,curated_rule,DKL9321006809A1,CIPROFLOXACIN HYDROCHLORIDE MONOHYDRATE
VOLOX,VOLOX,antibiotik_fluorokuinolon,product,LEVOFLOXACIN,curated_rule,DKL0817623209A1 | DKL1317626649A1,LEVOFLOXACIN HEMIHYDRATE
VOLTAFLAM,VOLTAFLAM,nsaid,product,DICLOFENAC,curated_rule,DKL9907113015A1,DICLOFENAC SODIUM
VOLTAREN,VOLTAREN,nsaid,product,DICLOFENAC,curated_rule,DKI1367508453B1 | DKI1421000643A1 | DTL1624504328A1,DICLOFENAC DIETHYLAMINE | DICLOFENAC SODIUM
VOLTAREN RETARD,VOLTAREN RETARD,nsaid,product,DICLOFENAC,curated_rule,DKL9930409514A1,DICLOFENAC SODIUM
VOLTAREN SR 75,VOLTAREN SR 75,nsaid,product,DICLOFENAC,curated_rule,DKL9930409514B1,DICLOFENAC SODIUM
VOLTEN,VOLTEN,nsaid,product,DICLOFENAC,curated_rule,DKL0133204015B1,DICLOFENAC SODIUM
VOLTERI,VOLTERI,ace_arb,product,CANDESARTAN,curated_rule,DKL2231549510A1,CANDESARTAN CILEXETIL. AMLODIPINE BESILATE
VOLTERI,VOLTERI,ccb,product,AMLODIPINE,curated_rule,DKL2231549510A1,CANDESARTAN CILEXETIL. AMLODIPINE BESILATE
VOREN,VOREN,nsaid,product,DICLOFENAC,curated_rule,DTL9614808428A1,DICLOFENAC DIETHYLAMINE
VOXIB,VOXIB,nsaid,product,DEXKETOPROFEN,curated_rule,DKL1433532243A1 | DKL1433532243A2,DEXKETOPROFEN TROMETAMOL
VOXIN,VOXIN,antibiotik_fluorokuinolon,product,LEVOFLOXACIN,curated_rule,DKL1535308349A2 | DKL1935309609A1,LEVOFLOXACIN HEMIHYDRATE
VYTORIN,VYTORIN,statin,product,SIMVASTATIN,curated_rule,DKL1906609510A1 | DKL1906609510B1 | LKE18066181 | LKE18066182 | LKE18066183 | LKE25066182 | LKE25066210,SIMVASTATIN | SIMVASTATIN. EZETIMIBE
WARFARIN,WARFARIN,antikoagulan,active_alias,WARFARIN,curated_rule,,WARFARIN
WARFARIN SODIUM CLATHRATE,WARFARIN SODIUM CLATHRATE,antikoagulan,product,WARFARIN,curated_rule,GKL1831542010A1 | GKL1933544510A1,WARFARIN SODIUM CLATHRATE
WIAFLOX - 500,WIAFLOX 500,antibiotik_fluorokuinolon,product,CIPROFLOXACIN,curated_rule,DKL9719604709A1,CIPROFLOXACIN HYDROCHLORIDE MONOHYDRATE
WIROS,WIROS,nsaid,product,PIROXICAM,curated_rule,DKL9110901801B1 | DKL9110901801B2,PIROXICAM
WITRANAL,WITRANAL,nsaid,product,MEFENAMIC,curated_rule,DKL9810902404A1,MEFENAMIC ACID
